#,Event: UUID,Event: Title,Event: Subtitle,Event: SubSubtitle,Event: InfoShort,Event: InfoLong,Competition: Title,Competition: GUID_C,Competition: SexCategory,Competition: Discipline,Stage: Kind,Group #,Group: Time,Performance #,Performance: Ranked,Performance: Rank_G,Performance: Description,Performance: Qualification_G,Performance: MarkTTT_G,Performance: Team,Performance: NumberInTeam,Performance: TeamMarkTTT_G,Performance: TeamRank_G,Performance: Mark17TTT_G,Performance: TeamPoints_G,Performance: MarkExtraTTT_G,Performance: Discipline,Athlete #,Person: GUID,Person: ExternalID,Person: Surname,Person: GivenName,Person: Patronymic,Person: Representing,Athlete: DateOfBirth,Athlete: Sex,Routine #,Frame: NElements,Frame: BonusT,Frame: PenaltyT,Frame: DifficultyT_G,Frame: MarkTTT_G,Frame: State,Frame: SubState,Frame: LastStartTime_G,Frame: LastFinishTime_G,Judge,∑,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,L,A,
1,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,E1,2.6,3,3,4,4,,,,,,,,0,
2,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,E2,2.6,3,3,4,4,,,,,,,,0,
3,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,E3,2.5,3,3,4,5,,,,,,,,0,
4,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,E4,2.5,3,3,4,5,,,,,,,,0,
5,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,E5,2.5,3,3,4,5,,,,,,,,0,
6,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,E6,4.0,,,,,,,,,,,,,
7,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,E∑,5.1,6,6,8,9,0,0,0,0,0,0,0,0,
8,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,T,5.270,1400,1305,1310,1255,,,,,,,,,
9,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,D,2.7,0.0,,,,,,,,,,,,
10,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,1,4,0.0,0.0,2.7,16.470,PUBLISHED,,2023-12-02 12:42:04.9910651 +0100,2023-12-02 12:43:44.4909144 +0100,H,3.40,0.00,0.00,,,,,,,,,,,
11,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,2,10,0.0,0.0,6.0,40.025,PUBLISHED,,2023-12-02 12:58:44.5218831 +0100,2023-12-02 12:59:04.2424705 +0100,E1,6.2,3,3,4,4,4,4,4,4,3,4,1,0,
12,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,2,10,0.0,0.0,6.0,40.025,PUBLISHED,,2023-12-02 12:58:44.5218831 +0100,2023-12-02 12:59:04.2424705 +0100,E2,6.2,2,3,4,4,4,4,4,5,4,4,0,0,
13,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,2,10,0.0,0.0,6.0,40.025,PUBLISHED,,2023-12-02 12:58:44.5218831 +0100,2023-12-02 12:59:04.2424705 +0100,E3,5.7,3,4,4,4,5,5,4,5,3,5,1,0,
14,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,2,10,0.0,0.0,6.0,40.025,PUBLISHED,,2023-12-02 12:58:44.5218831 +0100,2023-12-02 12:59:04.2424705 +0100,E4,6.3,3,3,4,4,4,4,4,4,3,4,0,0,
15,ae085314-7ad8-4308-713e-10c55eb655d4,DM Senior Hold 2023,,,,,Dame,,female,TRA,Qualification,1,,1,TRUE,9,,,40.025,3,1,290.475,1,38.600,0,0.000,TRA,1,,0,Biehl,Amalie,,Københavns Trampolinklub,01/01/2005,,2,10,0.0,0.0,6.0,40.025,PUBLISHED,,2023-12-02 12:58:44.5218831 +0100,2023-12-02 12:59:04.2424705 +0100,E5,5.8,3,3,4,4,5,4,5,5,4,5,0,0,
